timestamp,reqID,stepName,duration_ms
2025-07-18 02:08:42.249,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,NOTIFY_SUCCESS_START,0.00
2025-07-18 02:08:42.257,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,NOTIFY_SUCCESS_END,7.41
2025-07-18 02:08:42.299,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,CELERY_LOCALIZE_TASK_SUCCESS,10954.74
2025-07-18 14:23:50.268,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-18 14:23:50.273,918dace3-aca9-46cf-a720-c67959ed0e6e,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-18 14:23:50.278,918dace3-aca9-46cf-a720-c67959ed0e6e,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.02
2025-07-18 14:23:50.281,918dace3-aca9-46cf-a720-c67959ed0e6e,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-18 14:23:50.289,918dace3-aca9-46cf-a720-c67959ed0e6e,INSERT_JOB_TO_MARIADB_END,8.16
2025-07-18 14:23:50.363,918dace3-aca9-46cf-a720-c67959ed0e6e,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,85.60
2025-07-18 14:23:52.392,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,localize_task_START,0.00
2025-07-18 14:23:52.397,ba102965-3ddc-4d41-aad8-1f2a25fb5cb6,UPDATE_JOB_STATUS_START,0.00
2025-07-18 14:23:52.421,ba102965-3ddc-4d41-aad8-1f2a25fb5cb6,UPDATE_JOB_STATUS_END,24.23
2025-07-18 14:24:02.459,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,DOWNLOAD_CSV_FROM_MINIO_START,0.00
2025-07-18 14:24:02.520,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,DOWNLOAD_CSV_FROM_MINIO_END,61.26
2025-07-18 14:24:02.523,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,CREATE_TEMP_FILES_START,0.00
2025-07-18 14:24:02.530,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,CREATE_TEMP_FILES_END,6.39
2025-07-18 14:24:02.542,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,RUN_LOCALIZATION_START,0.00
2025-07-18 14:24:04.747,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,RUN_LOCALIZATION_END,2204.74
2025-07-18 14:24:04.749,297b35fa-7d0f-425c-93cf-a5b16d7ba4d4,SAVE_TO_MARIADB_DATABASE_START,0.00
